,date,time,price,change,volume,amount,type,code
21653,2021-06-10,09:32:36,112.58,-0.02,13,146360,卖盘,000538
21654,2021-06-10,09:32:39,112.6,0.02,41,461650,买盘,000538
21655,2021-06-10,09:32:42,112.58,-0.02,62,698147,卖盘,000538
21656,2021-06-10,09:32:46,112.61,0.03,6,67585,中性盘,000538
21657,2021-06-10,09:32:48,112.6,-0.01,33,371690,卖盘,000538
21658,2021-06-10,09:32:51,112.7,0.1,27,304231,买盘,000538
21659,2021-06-10,09:32:55,112.69,-0.01,6,67642,中性盘,000538
21660,2021-06-10,09:32:58,112.8,0.11,30,338336,买盘,000538
21661,2021-06-10,09:33:01,112.73,-0.07,4,45097,卖盘,000538
21662,2021-06-10,09:33:04,112.73,0.0,102,1150309,卖盘,000538
21663,2021-06-10,09:33:07,112.9,0.17,14,158047,买盘,000538
21664,2021-06-10,09:33:10,112.9,0.0,14,158029,卖盘,000538
21665,2021-06-10,09:33:13,112.96,0.06,13,146783,买盘,000538
21666,2021-06-10,09:33:16,112.78,-0.18,65,733595,卖盘,000538
21667,2021-06-10,09:33:19,112.87,0.09,49,552965,中性盘,000538
21668,2021-06-10,09:33:22,112.78,-0.09,31,349795,卖盘,000538
21669,2021-06-10,09:33:25,112.73,-0.05,54,608981,卖盘,000538
21670,2021-06-10,09:33:27,112.78,0.05,29,327115,卖盘,000538
21671,2021-06-10,09:33:30,112.76,-0.02,27,304556,卖盘,000538
21672,2021-06-10,09:33:34,112.9,0.14,43,485026,买盘,000538
21673,2021-06-10,09:33:37,112.78,-0.12,25,281975,卖盘,000538
21674,2021-06-10,09:33:39,112.86,0.08,15,169278,中性盘,000538
21675,2021-06-10,09:33:42,112.78,-0.08,18,203100,卖盘,000538
21676,2021-06-10,09:33:45,112.8,0.02,31,349854,中性盘,000538
21677,2021-06-10,09:33:49,112.9,0.1,47,530420,买盘,000538
21678,2021-06-10,09:33:52,112.9,0.0,15,169332,买盘,000538
21679,2021-06-10,09:33:55,112.9,0.0,20,225768,买盘,000538
21680,2021-06-10,09:33:58,112.9,0.0,4,45162,卖盘,000538
21681,2021-06-10,09:34:01,112.88,-0.02,30,338693,卖盘,000538
21682,2021-06-10,09:34:04,112.9,0.02,16,180625,买盘,000538
21683,2021-06-10,09:34:07,112.58,-0.32,365,4113933,卖盘,000538
21684,2021-06-10,09:34:10,112.47,-0.11,76,855085,卖盘,000538
21685,2021-06-10,09:34:12,112.5,0.03,40,449931,买盘,000538
21686,2021-06-10,09:34:16,112.35,-0.15,16,179818,卖盘,000538
21687,2021-06-10,09:34:19,112.37,0.02,20,224728,买盘,000538
21688,2021-06-10,09:34:21,112.32,-0.05,20,224719,卖盘,000538
21689,2021-06-10,09:34:25,112.49,0.17,30,337102,买盘,000538
21690,2021-06-10,09:34:28,112.65,0.16,41,461452,买盘,000538
21691,2021-06-10,09:34:30,112.83,0.18,15,168955,中性盘,000538
21692,2021-06-10,09:34:34,112.65,-0.18,8,90162,卖盘,000538
21693,2021-06-10,09:34:37,112.65,0.0,8,90114,卖盘,000538
21694,2021-06-10,09:34:39,112.65,0.0,18,202667,中性盘,000538
21695,2021-06-10,09:34:42,112.63,-0.02,28,315421,卖盘,000538
21696,2021-06-10,09:34:45,112.63,0.0,19,213949,买盘,000538
21697,2021-06-10,09:34:49,112.61,-0.02,11,123847,中性盘,000538
21698,2021-06-10,09:34:52,112.61,0.0,66,742535,中性盘,000538
21699,2021-06-10,09:34:54,112.61,0.0,67,753252,买盘,000538
21700,2021-06-10,09:34:58,112.61,0.0,13,146404,买盘,000538
21701,2021-06-10,09:35:00,112.59,-0.02,34,382845,卖盘,000538
21702,2021-06-10,09:35:04,112.65,0.06,36,405403,买盘,000538
21703,2021-06-10,09:35:07,112.69,0.04,38,428109,中性盘,000538
21704,2021-06-10,09:35:10,112.78,0.09,31,349435,买盘,000538
21705,2021-06-10,09:35:12,112.8,0.02,22,248038,买盘,000538
21706,2021-06-10,09:35:16,112.79,-0.01,35,394792,买盘,000538
21707,2021-06-10,09:35:19,112.88,0.09,13,146660,买盘,000538
21708,2021-06-10,09:35:21,112.88,0.0,4,45144,买盘,000538
21709,2021-06-10,09:35:25,112.88,0.0,6,67728,买盘,000538
21710,2021-06-10,09:35:28,112.8,-0.08,51,575345,卖盘,000538
21711,2021-06-10,09:35:31,112.8,0.0,16,180471,买盘,000538
21712,2021-06-10,09:35:34,112.8,0.0,54,609052,买盘,000538
21713,2021-06-10,09:35:37,112.8,0.0,21,236864,买盘,000538
21714,2021-06-10,09:35:40,112.8,0.0,14,157819,买盘,000538
21715,2021-06-10,09:35:43,112.8,0.0,39,439847,买盘,000538
21716,2021-06-10,09:35:46,112.75,-0.05,16,180448,中性盘,000538
21717,2021-06-10,09:35:49,112.69,-0.06,16,180435,卖盘,000538
21718,2021-06-10,09:35:52,112.69,0.0,53,597252,买盘,000538
21719,2021-06-10,09:35:55,112.69,0.0,61,687422,买盘,000538
21720,2021-06-10,09:35:58,112.69,0.0,25,281735,中性盘,000538
21721,2021-06-10,09:36:00,112.75,0.06,12,135274,买盘,000538
21722,2021-06-10,09:36:05,112.7,-0.05,105,1184021,中性盘,000538
21723,2021-06-10,09:36:06,112.77,0.07,65,733420,中性盘,000538
21724,2021-06-10,09:36:10,112.81,0.04,72,812727,中性盘,000538
21725,2021-06-10,09:36:13,112.9,0.09,49,553218,买盘,000538
21726,2021-06-10,09:36:16,112.9,0.0,12,135470,卖盘,000538
21727,2021-06-10,09:36:19,112.91,0.01,72,812915,买盘,000538
21728,2021-06-10,09:36:21,112.92,0.01,14,158073,买盘,000538
21729,2021-06-10,09:36:25,112.91,-0.01,12,135498,卖盘,000538
21730,2021-06-10,09:36:28,112.91,0.0,24,271029,卖盘,000538
21731,2021-06-10,09:36:31,112.91,0.0,43,485509,卖盘,000538
21732,2021-06-10,09:36:33,112.81,-0.1,129,1455576,卖盘,000538
21733,2021-06-10,09:36:37,112.76,-0.05,16,180525,中性盘,000538
21734,2021-06-10,09:36:40,112.75,-0.01,31,349622,卖盘,000538
21735,2021-06-10,09:36:43,112.74,-0.01,14,157836,中性盘,000538
21736,2021-06-10,09:36:46,112.73,-0.01,130,1464725,中性盘,000538
21737,2021-06-10,09:36:48,112.69,-0.04,15,169046,买盘,000538
21738,2021-06-10,09:36:52,112.8,0.11,14,157921,买盘,000538
21739,2021-06-10,09:36:54,112.8,0.0,15,169200,卖盘,000538
21740,2021-06-10,09:36:58,112.75,-0.05,6,67632,卖盘,000538
21741,2021-06-10,09:37:00,112.72,-0.03,20,225446,中性盘,000538
21742,2021-06-10,09:37:05,112.72,0.0,9,101431,买盘,000538
21743,2021-06-10,09:37:07,112.69,-0.03,218,2454690,卖盘,000538
21744,2021-06-10,09:37:10,112.7,0.01,23,259164,买盘,000538
21745,2021-06-10,09:37:12,112.6,-0.1,15,169046,中性盘,000538
21746,2021-06-10,09:37:16,112.6,0.0,54,607900,中性盘,000538
21747,2021-06-10,09:37:19,112.69,0.09,23,259164,买盘,000538
21748,2021-06-10,09:37:22,112.65,-0.04,3,33801,中性盘,000538
21749,2021-06-10,09:37:25,112.68,0.03,4,45062,买盘,000538
21750,2021-06-10,09:37:28,112.69,0.01,18,202828,买盘,000538
21751,2021-06-10,09:37:31,112.72,0.03,10,112718,买盘,000538
21752,2021-06-10,09:37:34,112.69,-0.03,5,56346,卖盘,000538
21753,2021-06-10,09:37:36,112.7,0.01,4,45080,中性盘,000538
21754,2021-06-10,09:37:40,112.7,0.0,6,67625,中性盘,000538
21755,2021-06-10,09:37:43,112.68,-0.02,141,1588634,卖盘,000538
21756,2021-06-10,09:37:45,112.67,-0.01,46,518248,中性盘,000538
21757,2021-06-10,09:37:49,112.6,-0.07,8,90121,卖盘,000538
21758,2021-06-10,09:37:52,112.6,0.0,38,428012,卖盘,000538
21759,2021-06-10,09:37:55,112.58,-0.02,5,56290,中性盘,000538
21760,2021-06-10,09:37:58,112.6,0.02,9,101308,买盘,000538
21761,2021-06-10,09:38:01,112.58,-0.02,18,202577,买盘,000538
21762,2021-06-10,09:38:04,112.54,-0.04,23,258817,中性盘,000538
21763,2021-06-10,09:38:07,112.58,0.04,36,405149,买盘,000538
21764,2021-06-10,09:38:10,112.6,0.02,41,461613,买盘,000538
21765,2021-06-10,09:38:12,112.54,-0.06,54,607877,卖盘,000538
21766,2021-06-10,09:38:15,112.69,0.15,28,315247,买盘,000538
21767,2021-06-10,09:38:19,112.69,0.0,11,123932,买盘,000538
21768,2021-06-10,09:38:22,112.61,-0.08,7,78841,中性盘,000538
21769,2021-06-10,09:38:25,112.61,0.0,9,101339,中性盘,000538
21770,2021-06-10,09:38:28,112.6,-0.01,8,90080,卖盘,000538
21771,2021-06-10,09:38:30,112.6,0.0,45,506696,买盘,000538
21772,2021-06-10,09:38:34,112.6,0.0,9,101339,买盘,000538
21773,2021-06-10,09:38:37,112.61,0.01,17,191423,买盘,000538
21774,2021-06-10,09:38:39,112.61,0.0,9,101357,卖盘,000538
21775,2021-06-10,09:38:43,112.62,0.01,40,450454,买盘,000538
21776,2021-06-10,09:38:45,112.65,0.03,4,45060,卖盘,000538
21777,2021-06-10,09:38:49,112.58,-0.07,58,653097,卖盘,000538
21778,2021-06-10,09:38:52,112.68,0.1,7,78873,买盘,000538
21779,2021-06-10,09:38:55,112.66,-0.02,6,67604,卖盘,000538
21780,2021-06-10,09:38:58,112.65,-0.01,5,56325,卖盘,000538
21781,2021-06-10,09:39:01,112.6,-0.05,15,168957,卖盘,000538
21782,2021-06-10,09:39:04,112.6,0.0,17,191433,卖盘,000538
21783,2021-06-10,09:39:07,112.6,0.0,17,191433,卖盘,000538
21784,2021-06-10,09:39:09,112.61,0.01,13,146391,买盘,000538
21785,2021-06-10,09:39:13,112.6,-0.01,22,247718,卖盘,000538
21786,2021-06-10,09:39:16,112.5,-0.1,79,889167,卖盘,000538
21787,2021-06-10,09:39:18,112.48,-0.02,37,416235,卖盘,000538
21788,2021-06-10,09:39:22,112.32,-0.16,89,999829,卖盘,000538
21789,2021-06-10,09:39:25,112.25,-0.07,8,89826,卖盘,000538
21790,2021-06-10,09:39:27,112.28,0.03,18,201937,买盘,000538
21791,2021-06-10,09:39:31,112.25,-0.03,6,67336,中性盘,000538
21792,2021-06-10,09:39:33,112.2,-0.05,25,280310,中性盘,000538
21793,2021-06-10,09:39:37,112.07,-0.13,17,190587,卖盘,000538
21794,2021-06-10,09:39:39,112.16,0.09,77,863073,买盘,000538
21795,2021-06-10,09:39:43,112.16,0.0,6,67272,买盘,000538
21796,2021-06-10,09:39:46,112.05,-0.11,62,694816,卖盘,000538
21797,2021-06-10,09:39:49,112.16,0.11,142,1592234,买盘,000538
21798,2021-06-10,09:39:52,112.03,-0.13,5,56041,买盘,000538
21799,2021-06-10,09:39:55,112.16,0.13,16,179335,中性盘,000538
21800,2021-06-10,09:39:58,112.06,-0.1,19,212888,中性盘,000538
21801,2021-06-10,09:40:01,112.1,0.04,29,324961,买盘,000538
21802,2021-06-10,09:40:05,112.23,0.13,61,683399,买盘,000538
21803,2021-06-10,09:40:07,112.08,-0.15,9,100936,卖盘,000538
21804,2021-06-10,09:40:10,112.23,0.15,39,437154,买盘,000538
21805,2021-06-10,09:40:13,112.23,0.0,4,44892,买盘,000538
21806,2021-06-10,09:40:16,112.2,-0.03,30,336669,卖盘,000538
21807,2021-06-10,09:40:19,112.2,0.0,12,134634,买盘,000538
21808,2021-06-10,09:40:21,112.2,0.0,7,78534,买盘,000538
21809,2021-06-10,09:40:24,112.2,0.0,51,572222,买盘,000538
21810,2021-06-10,09:40:27,112.2,0.0,5,56100,卖盘,000538
21811,2021-06-10,09:40:30,112.2,0.0,19,213204,卖盘,000538
21812,2021-06-10,09:40:33,112.22,0.02,142,1593192,中性盘,000538
21813,2021-06-10,09:40:37,112.2,-0.02,24,269333,中性盘,000538
21814,2021-06-10,09:40:40,112.2,0.0,10,112195,卖盘,000538
21815,2021-06-10,09:40:43,112.17,-0.03,8,89750,卖盘,000538
21816,2021-06-10,09:40:45,112.17,0.0,3,33651,买盘,000538
21817,2021-06-10,09:40:49,112.17,0.0,18,201891,买盘,000538
21818,2021-06-10,09:40:52,112.14,-0.03,28,314063,卖盘,000538
21819,2021-06-10,09:40:55,112.14,0.0,27,302776,买盘,000538
21820,2021-06-10,09:40:58,112.14,0.0,10,112140,买盘,000538
21821,2021-06-10,09:41:01,112.2,0.06,60,672812,买盘,000538
21822,2021-06-10,09:41:04,112.17,-0.03,12,134616,卖盘,000538
21823,2021-06-10,09:41:06,112.2,0.03,7,78527,买盘,000538
21824,2021-06-10,09:41:10,112.23,0.03,10,112207,买盘,000538
21825,2021-06-10,09:41:12,112.2,-0.03,71,796574,卖盘,000538
21826,2021-06-10,09:41:16,112.23,0.03,10,112215,买盘,000538
21827,2021-06-10,09:41:18,112.42,0.19,182,2045486,买盘,000538
21828,2021-06-10,09:41:22,112.24,-0.18,38,427350,卖盘,000538
21829,2021-06-10,09:41:24,112.26,0.02,2,22454,中性盘,000538
21830,2021-06-10,09:41:28,112.24,-0.02,56,629066,卖盘,000538
21831,2021-06-10,09:41:31,112.6,0.36,11,123855,中性盘,000538
21832,2021-06-10,09:41:34,112.34,-0.26,14,157318,卖盘,000538
21833,2021-06-10,09:41:37,112.26,-0.08,51,572575,卖盘,000538
21834,2021-06-10,09:41:39,112.24,-0.02,20,224480,卖盘,000538
21835,2021-06-10,09:41:42,112.34,0.1,12,134884,中性盘,000538
21836,2021-06-10,09:41:46,112.57,0.23,9,101174,买盘,000538
21837,2021-06-10,09:41:49,112.54,-0.03,1,11254,中性盘,000538
21838,2021-06-10,09:41:52,112.35,-0.19,11,123600,卖盘,000538
21839,2021-06-10,09:41:54,112.51,0.16,7,78747,中性盘,000538
21840,2021-06-10,09:41:58,112.5,-0.01,1,11250,中性盘,000538
21841,2021-06-10,09:42:01,112.5,0.0,5,56251,中性盘,000538
21842,2021-06-10,09:42:04,112.41,-0.09,62,697196,卖盘,000538
21843,2021-06-10,09:42:06,112.52,0.11,22,247406,买盘,000538
21844,2021-06-10,09:42:10,112.51,-0.01,5,56257,卖盘,000538
21845,2021-06-10,09:42:12,112.53,0.02,4,45010,买盘,000538
21846,2021-06-10,09:42:15,112.52,-0.01,2,22504,买盘,000538
21847,2021-06-10,09:42:19,112.52,0.0,17,191292,中性盘,000538
21848,2021-06-10,09:42:22,112.53,0.01,14,157536,卖盘,000538
21849,2021-06-10,09:42:25,112.53,0.0,5,56265,卖盘,000538
21850,2021-06-10,09:42:28,112.54,0.01,21,236323,买盘,000538
21851,2021-06-10,09:42:30,112.6,0.06,47,529197,买盘,000538
21852,2021-06-10,09:42:34,112.54,-0.06,30,337640,卖盘,000538
21853,2021-06-10,09:42:37,112.53,-0.01,4,45016,卖盘,000538
21854,2021-06-10,09:42:40,112.5,-0.03,66,742721,卖盘,000538
21855,2021-06-10,09:42:43,112.52,0.02,8,90004,买盘,000538
21856,2021-06-10,09:42:45,112.42,-0.1,15,168701,中性盘,000538
21857,2021-06-10,09:42:48,112.5,0.08,14,157492,买盘,000538
21858,2021-06-10,09:42:52,112.51,0.01,25,281251,买盘,000538
21859,2021-06-10,09:42:54,112.5,-0.01,6,67501,卖盘,000538
21860,2021-06-10,09:42:58,112.51,0.01,11,123759,买盘,000538
21861,2021-06-10,09:43:00,112.51,0.0,110,1237866,买盘,000538
21862,2021-06-10,09:43:04,112.51,0.0,67,753948,卖盘,000538
21863,2021-06-10,09:43:07,112.6,0.09,15,168811,买盘,000538
21864,2021-06-10,09:43:10,112.51,-0.09,30,337600,卖盘,000538
21865,2021-06-10,09:43:12,112.52,0.01,6,67520,卖盘,000538
21866,2021-06-10,09:43:16,112.52,0.0,19,213827,卖盘,000538
21867,2021-06-10,09:43:18,112.52,0.0,73,821382,买盘,000538
21868,2021-06-10,09:43:22,112.55,0.03,13,146306,买盘,000538
21869,2021-06-10,09:43:24,112.51,-0.04,66,742529,卖盘,000538
21870,2021-06-10,09:43:28,112.6,0.09,33,371529,买盘,000538
21871,2021-06-10,09:43:30,112.52,-0.08,48,540252,卖盘,000538
21872,2021-06-10,09:43:34,112.62,0.1,10,112589,中性盘,000538
21873,2021-06-10,09:43:37,112.6,-0.02,45,506692,买盘,000538
21874,2021-06-10,09:43:39,112.52,-0.08,26,292817,卖盘,000538
21875,2021-06-10,09:43:43,112.64,0.12,16,180147,买盘,000538
21876,2021-06-10,09:43:46,112.6,-0.04,8,90080,中性盘,000538
21877,2021-06-10,09:43:48,112.6,0.0,5,56300,买盘,000538
21878,2021-06-10,09:43:51,112.54,-0.06,100,1125664,卖盘,000538
21879,2021-06-10,09:43:55,112.54,0.0,8,90036,中性盘,000538
21880,2021-06-10,09:43:58,112.54,0.0,9,101286,买盘,000538
21881,2021-06-10,09:44:01,112.52,-0.02,68,765258,卖盘,000538
21882,2021-06-10,09:44:05,112.54,0.02,17,191348,买盘,000538
21883,2021-06-10,09:44:07,112.52,-0.02,4,45008,卖盘,000538
21884,2021-06-10,09:44:10,112.6,0.08,7,78786,买盘,000538
21885,2021-06-10,09:44:13,112.54,-0.06,8,90038,卖盘,000538
21886,2021-06-10,09:44:16,112.59,0.05,11,123818,买盘,000538
21887,2021-06-10,09:44:19,112.54,-0.05,3,33762,卖盘,000538
21888,2021-06-10,09:44:22,112.56,0.02,20,225171,买盘,000538
21889,2021-06-10,09:44:24,112.6,0.04,13,146356,买盘,000538
21890,2021-06-10,09:44:28,112.56,-0.04,10,112556,卖盘,000538
21891,2021-06-10,09:44:30,112.56,0.0,28,315153,买盘,000538
21892,2021-06-10,09:44:34,112.53,-0.03,43,483935,卖盘,000538
21893,2021-06-10,09:44:36,112.6,0.07,65,731720,买盘,000538
21894,2021-06-10,09:44:40,112.54,-0.06,50,562954,卖盘,000538
21895,2021-06-10,09:44:42,112.6,0.06,12,135117,买盘,000538
21896,2021-06-10,09:44:46,112.61,0.01,15,168919,卖盘,000538
21897,2021-06-10,09:44:49,112.6,-0.01,48,540516,卖盘,000538
21898,2021-06-10,09:44:51,112.61,0.01,44,495440,买盘,000538
21899,2021-06-10,09:44:55,112.64,0.03,33,371720,买盘,000538
21900,2021-06-10,09:44:57,112.66,0.02,36,405563,买盘,000538
21901,2021-06-10,09:45:01,112.66,0.0,9,101388,买盘,000538
21902,2021-06-10,09:45:05,112.63,-0.03,78,882652,卖盘,000538
21903,2021-06-10,09:45:07,112.7,0.07,33,371881,买盘,000538
21904,2021-06-10,09:45:09,112.7,0.0,67,754686,买盘,000538
21905,2021-06-10,09:45:13,112.72,0.02,10,112704,买盘,000538
21906,2021-06-10,09:45:16,112.72,0.0,11,123984,买盘,000538
21907,2021-06-10,09:45:19,112.75,0.03,10,112734,买盘,000538
21908,2021-06-10,09:45:21,112.72,-0.03,2,22547,卖盘,000538
21909,2021-06-10,09:45:25,112.79,0.07,12,135300,买盘,000538
21910,2021-06-10,09:45:27,112.8,0.01,21,236874,买盘,000538
21911,2021-06-10,09:45:31,112.8,0.0,13,146640,买盘,000538
21912,2021-06-10,09:45:33,112.8,0.0,12,135359,买盘,000538
21913,2021-06-10,09:45:37,112.79,-0.01,5,56399,卖盘,000538
21914,2021-06-10,09:45:40,112.8,0.01,59,665433,卖盘,000538
21915,2021-06-10,09:45:42,112.7,-0.1,40,450907,卖盘,000538
21916,2021-06-10,09:45:46,112.78,0.08,46,518687,买盘,000538
21917,2021-06-10,09:45:48,112.56,-0.22,59,664368,卖盘,000538
21918,2021-06-10,09:45:52,112.6,0.04,27,303952,中性盘,000538
21919,2021-06-10,09:45:55,112.61,0.01,91,1024066,买盘,000538
21920,2021-06-10,09:45:57,112.64,0.03,26,292705,买盘,000538
21921,2021-06-10,09:46:01,112.5,-0.14,25,281289,卖盘,000538
21922,2021-06-10,09:46:04,112.5,0.0,8,90000,买盘,000538
21923,2021-06-10,09:46:07,112.49,-0.01,7,78723,卖盘,000538
21924,2021-06-10,09:46:10,112.52,0.03,30,337501,买盘,000538
21925,2021-06-10,09:46:13,112.65,0.13,35,394270,买盘,000538
21926,2021-06-10,09:46:15,112.78,0.13,55,619404,买盘,000538
21927,2021-06-10,09:46:19,112.78,0.0,14,157875,买盘,000538
21928,2021-06-10,09:46:22,112.77,-0.01,8,90223,中性盘,000538
21929,2021-06-10,09:46:25,112.78,0.01,15,169112,买盘,000538
21930,2021-06-10,09:46:27,112.77,-0.01,23,259322,中性盘,000538
21931,2021-06-10,09:46:31,112.62,-0.15,35,394190,卖盘,000538
21932,2021-06-10,09:46:33,112.62,0.0,14,157668,买盘,000538
21933,2021-06-10,09:46:37,112.63,0.01,10,112625,买盘,000538
21934,2021-06-10,09:46:39,112.7,0.07,8,90165,买盘,000538
21935,2021-06-10,09:46:43,112.77,0.07,205,2307625,买盘,000538
21936,2021-06-10,09:46:45,112.63,-0.14,16,180193,中性盘,000538
21937,2021-06-10,09:46:49,112.63,0.0,28,315347,买盘,000538
21938,2021-06-10,09:46:52,112.62,-0.01,23,259018,卖盘,000538
21939,2021-06-10,09:46:55,112.62,0.0,40,450478,买盘,000538
21940,2021-06-10,09:46:57,112.61,-0.01,20,225235,中性盘,000538
21941,2021-06-10,09:47:00,112.62,0.01,26,292808,中性盘,000538
21942,2021-06-10,09:47:04,112.61,-0.01,29,326571,卖盘,000538
21943,2021-06-10,09:47:07,112.61,0.0,49,551788,卖盘,000538
21944,2021-06-10,09:47:10,112.61,0.0,35,394120,买盘,000538
21945,2021-06-10,09:47:12,112.61,0.0,16,180152,买盘,000538
21946,2021-06-10,09:47:16,112.59,-0.02,2,22518,中性盘,000538
21947,2021-06-10,09:47:19,112.45,-0.14,151,1698837,卖盘,000538
21948,2021-06-10,09:47:21,112.5,0.05,11,123748,买盘,000538
21949,2021-06-10,09:47:25,112.5,0.0,6,67531,中性盘,000538
21950,2021-06-10,09:47:27,112.44,-0.06,10,112448,卖盘,000538
21951,2021-06-10,09:47:31,112.44,0.0,17,191136,买盘,000538
21952,2021-06-10,09:47:34,112.44,0.0,21,236050,买盘,000538
21953,2021-06-10,09:47:37,112.44,0.0,28,314784,买盘,000538
21954,2021-06-10,09:47:39,112.44,0.0,20,224880,买盘,000538
21955,2021-06-10,09:47:43,112.48,0.04,8,89966,买盘,000538
21956,2021-06-10,09:47:46,112.47,-0.01,8,89980,卖盘,000538
21957,2021-06-10,09:47:48,112.5,0.03,12,134943,买盘,000538
21958,2021-06-10,09:47:52,112.5,0.0,10,112498,买盘,000538
21959,2021-06-10,09:47:55,112.45,-0.05,35,393710,卖盘,000538
21960,2021-06-10,09:47:58,112.5,0.05,3,33750,买盘,000538
21961,2021-06-10,09:48:01,112.48,-0.02,11,123709,卖盘,000538
21962,2021-06-10,09:48:05,112.44,-0.04,50,562378,卖盘,000538
21963,2021-06-10,09:48:07,112.44,0.0,11,123680,买盘,000538
21964,2021-06-10,09:48:10,112.44,0.0,7,78707,买盘,000538
21965,2021-06-10,09:48:13,112.44,0.0,10,112426,买盘,000538
21966,2021-06-10,09:48:16,112.4,-0.04,69,775550,卖盘,000538
21967,2021-06-10,09:48:19,112.35,-0.05,52,584192,卖盘,000538
21968,2021-06-10,09:48:22,112.29,-0.06,15,168446,卖盘,000538
21969,2021-06-10,09:48:25,112.24,-0.05,41,460238,卖盘,000538
21970,2021-06-10,09:48:28,112.21,-0.03,43,482669,卖盘,000538
21971,2021-06-10,09:48:31,112.2,-0.01,49,549780,卖盘,000538
21972,2021-06-10,09:48:34,112.24,0.04,6,67325,买盘,000538
21973,2021-06-10,09:48:37,112.18,-0.06,12,134629,卖盘,000538
21974,2021-06-10,09:48:39,112.18,0.0,65,729509,卖盘,000538
21975,2021-06-10,09:48:42,112.18,0.0,8,89740,买盘,000538
21976,2021-06-10,09:48:46,112.18,0.0,12,134615,买盘,000538
21977,2021-06-10,09:48:48,112.18,0.0,39,437482,买盘,000538
21978,2021-06-10,09:48:51,112.18,0.0,31,347751,买盘,000538
21979,2021-06-10,09:48:55,112.18,0.0,11,123401,卖盘,000538
21980,2021-06-10,09:48:57,112.35,0.17,9,101011,买盘,000538
21981,2021-06-10,09:49:01,112.18,-0.17,11,123472,卖盘,000538
21982,2021-06-10,09:49:04,112.35,0.17,3,33705,中性盘,000538
21983,2021-06-10,09:49:07,112.35,0.0,18,202230,卖盘,000538
21984,2021-06-10,09:49:10,112.38,0.03,4,44943,买盘,000538
21985,2021-06-10,09:49:12,112.38,0.0,4,44952,买盘,000538
21986,2021-06-10,09:49:16,112.3,-0.08,35,393018,中性盘,000538
21987,2021-06-10,09:49:19,112.22,-0.08,3,33666,卖盘,000538
21988,2021-06-10,09:49:22,112.23,0.01,33,370351,买盘,000538
21989,2021-06-10,09:49:24,112.24,0.01,3,33671,中性盘,000538
21990,2021-06-10,09:49:28,112.23,-0.01,9,101015,卖盘,000538
21991,2021-06-10,09:49:31,112.3,0.07,18,202113,买盘,000538
21992,2021-06-10,09:49:34,112.25,-0.05,10,112351,卖盘,000538
21993,2021-06-10,09:49:37,112.37,0.12,1,11237,中性盘,000538
21994,2021-06-10,09:49:43,112.38,0.01,6,67427,买盘,000538
21995,2021-06-10,09:49:45,112.38,0.0,17,191023,买盘,000538
21996,2021-06-10,09:49:49,112.37,-0.01,20,224732,卖盘,000538
21997,2021-06-10,09:49:52,112.25,-0.12,12,134736,卖盘,000538
21998,2021-06-10,09:49:55,112.37,0.12,41,460273,买盘,000538
21999,2021-06-10,09:49:57,112.3,-0.07,5,56161,中性盘,000538
22000,2021-06-10,09:50:00,112.32,0.02,1,11232,买盘,000538
22001,2021-06-10,09:50:04,112.32,0.0,2,22464,买盘,000538
22002,2021-06-10,09:50:07,112.31,-0.01,22,247129,卖盘,000538
